time_s	DispT_m
2.428999999999999915e+01	1.082911317085240646e-02
2.429500000000000171e+01	1.103274664666400486e-02
2.430000000000000071e+01	1.121137250263909424e-02
2.430499999999999972e+01	1.129711291350713777e-02
2.431000000000000227e+01	1.132569305046315228e-02
2.431500000000000128e+01	1.141500597845069610e-02
2.432000000000000028e+01	1.162935700562080059e-02
2.432499999999999929e+01	1.192230340941994454e-02
2.433000000000000185e+01	1.217237960778506760e-02
2.433500000000000085e+01	1.229741770696762999e-02
2.433999999999999986e+01	1.234028791240165089e-02
2.434499999999999886e+01	1.242245580615019239e-02
2.435000000000000142e+01	1.263323431620079484e-02
2.435500000000000043e+01	1.293332575423894459e-02
2.435999999999999943e+01	1.320483705532107983e-02
2.436500000000000199e+01	1.337989039417666372e-02
2.437000000000000099e+01	1.348706590776171770e-02
2.437500000000000000e+01	1.364068414390029287e-02
2.437999999999999901e+01	1.393005803057993652e-02
2.438500000000000156e+01	1.429802729388861791e-02
2.439000000000000057e+01	1.463027138600228073e-02
2.439499999999999957e+01	1.485891248165039508e-02
2.440000000000000213e+01	1.501610323490847228e-02
2.440500000000000114e+01	1.523759929631758256e-02
2.441000000000000014e+01	1.558413345690925350e-02
2.441499999999999915e+01	1.599854544277145782e-02
2.442000000000000171e+01	1.634507960336312876e-02
2.442500000000000071e+01	1.655585811341373295e-02
2.442999999999999972e+01	1.669161376395479970e-02
2.443500000000000227e+01	1.687381213704939112e-02
2.444000000000000128e+01	1.717390357508754087e-02
2.444500000000000028e+01	1.752401025279871211e-02
2.444999999999999929e+01	1.779552155388084561e-02
2.445500000000000185e+01	1.791341461882440395e-02
2.446000000000000085e+01	1.795271230713892455e-02
2.446499999999999986e+01	1.805988782072397505e-02
2.446999999999999886e+01	1.828138388213308360e-02
2.447500000000000142e+01	1.856361273457372493e-02
2.448000000000000043e+01	1.874223859054881258e-02
2.448499999999999943e+01	1.876010117614632100e-02
2.449000000000000199e+01	1.869579586799529139e-02
2.449500000000000099e+01	1.867078824815877544e-02
2.450000000000000000e+01	1.876010117614632100e-02
2.450499999999999901e+01	1.890657437804589211e-02
2.451000000000000156e+01	1.898159723755542955e-02
2.451500000000000057e+01	1.890657437804589211e-02
2.451999999999999957e+01	1.874938362478781317e-02
2.452500000000000213e+01	1.861362797424674989e-02
2.453000000000000114e+01	1.855289518321522058e-02
2.453500000000000014e+01	1.853146008049820839e-02
2.453999999999999915e+01	1.843142960115215848e-02
2.454500000000000171e+01	1.824208619381856647e-02
2.455000000000000071e+01	1.801701761528995416e-02
2.455499999999999972e+01	1.787054441339037958e-02
2.456000000000000227e+01	1.780623910523934997e-02
2.456500000000000128e+01	1.773478876284931630e-02
2.457000000000000028e+01	1.753472780415721646e-02
2.457499999999999929e+01	1.718462112644604176e-02
2.458000000000000185e+01	1.679164424330084962e-02
2.458500000000000085e+01	1.648440777102369928e-02
2.458999999999999986e+01	1.630220939792910786e-02
2.459499999999999886e+01	1.615216367891003299e-02
2.460000000000000142e+01	1.589494244630590761e-02
2.460500000000000043e+01	1.550553808028021403e-02
2.460999999999999943e+01	1.507683602594000333e-02
2.461500000000000199e+01	1.473030186534833065e-02
2.462000000000000099e+01	1.449808825258071601e-02
2.462500000000000000e+01	1.431231736236662604e-02
2.462999999999999901e+01	1.406224116400150298e-02
2.463500000000000156e+01	1.370856196917082624e-02
2.464000000000000057e+01	1.332630263738413846e-02
2.464499999999999957e+01	1.301906616510698639e-02
2.465000000000000213e+01	1.282257772353438859e-02
2.465500000000000114e+01	1.266181445315680935e-02
2.466000000000000014e+01	1.244746342598670487e-02
2.466499999999999915e+01	1.214737198794855685e-02
2.467000000000000171e+01	1.183656299855190275e-02
2.467500000000000071e+01	1.160077686866478608e-02
2.467999999999999972e+01	1.144715863252621091e-02
2.468500000000000227e+01	1.130783046486564213e-02
2.469000000000000128e+01	1.109705195481503794e-02
2.469500000000000028e+01	1.081482310237439834e-02
2.469999999999999929e+01	1.055402935265076919e-02
2.470500000000000185e+01	1.038969356515368966e-02
2.471000000000000085e+01	1.031824322276365426e-02
2.471499999999999986e+01	1.024322036325411509e-02
2.471999999999999886e+01	1.007531205863753179e-02
2.472500000000000142e+01	9.818090826033406410e-03
2.473000000000000043e+01	9.546579524951271170e-03
2.473499999999999943e+01	9.367953668976185255e-03
2.474000000000000199e+01	9.275068223869137665e-03
2.474500000000000099e+01	9.185755295881593840e-03
2.475000000000000000e+01	9.028564542623516639e-03
2.475499999999999901e+01	8.774915827138891553e-03
2.476000000000000156e+01	8.506977043176258343e-03
2.476500000000000057e+01	8.321206152962168368e-03
2.476999999999999957e+01	8.224748190735618747e-03
2.477500000000000213e+01	8.181877985301599585e-03
2.478000000000000114e+01	8.103282608672560117e-03
2.478500000000000014e+01	7.978244509489997721e-03
2.478999999999999915e+01	7.838916341829428938e-03
2.479500000000000171e+01	7.767465999439394399e-03
2.480000000000000071e+01	7.756748448080889174e-03
2.480499999999999972e+01	7.767465999439394399e-03
2.481000000000000227e+01	7.767465999439394399e-03
2.481500000000000128e+01	7.721023276885870604e-03
2.482000000000000028e+01	7.678153071451849707e-03
2.482499999999999929e+01	7.660290485854340421e-03
2.483000000000000185e+01	7.671008037212845646e-03
2.483500000000000085e+01	7.671008037212845646e-03
2.483999999999999986e+01	7.631710348898326779e-03
2.484499999999999886e+01	7.570977557866796596e-03
2.485000000000000142e+01	7.538824903791280924e-03
2.485500000000000043e+01	7.578122592105800658e-03
2.485999999999999943e+01	7.681725588571351737e-03
2.486500000000000199e+01	7.774611033678397592e-03
2.487000000000000099e+01	7.817481239112418490e-03
2.487500000000000000e+01	7.828198790470924581e-03
2.487999999999999901e+01	7.867496478785443448e-03
2.488500000000000156e+01	7.978244509489997721e-03
2.489000000000000057e+01	8.153297848345585075e-03
2.489499999999999957e+01	8.335496221440174755e-03
2.490000000000000213e+01	8.460534320622737151e-03
2.490500000000000114e+01	8.535557180132272853e-03
2.491000000000000014e+01	8.596289971163802168e-03
2.491499999999999915e+01	8.721328070346364564e-03
2.492000000000000171e+01	8.914243994799460336e-03
2.492500000000000071e+01	9.128595021969566556e-03
2.492999999999999972e+01	9.317938429303160297e-03
2.493500000000000227e+01	9.450121562724725019e-03
2.494000000000000128e+01	9.571587144787785384e-03
2.494500000000000028e+01	9.721632863806858524e-03
2.494999999999999929e+01	9.932411373857462714e-03
2.495500000000000185e+01	1.017534253798358171e-02
2.496000000000000085e+01	1.040398363363169432e-02
2.496499999999999986e+01	1.058975452384578776e-02
2.496999999999999886e+01	1.075409031134286729e-02
2.497500000000000142e+01	1.093628868443745870e-02
2.498000000000000043e+01	1.117921984856357770e-02
2.498499999999999943e+01	1.146502121812372106e-02
2.499000000000000199e+01	1.174010503632535486e-02
2.499500000000000099e+01	1.196517361485396717e-02
2.500000000000000000e+01	1.216166205642656324e-02
2.500499999999999901e+01	1.236172301511866134e-02
2.501000000000000156e+01	1.260822669636428410e-02
2.501500000000000057e+01	1.290117310016342805e-02
2.501999999999999957e+01	1.318697446972356968e-02
2.502500000000000213e+01	1.344419570232769680e-02
2.503000000000000114e+01	1.365497421237830099e-02
2.503500000000000014e+01	1.387289775666790924e-02
2.503999999999999915e+01	1.412654647215253433e-02
2.504500000000000171e+01	1.441234784171267595e-02
2.505000000000000071e+01	1.470529424551181991e-02
2.505499999999999972e+01	1.495179792675744093e-02
2.506000000000000227e+01	1.516257643680804512e-02
2.506500000000000128e+01	1.537692746397815134e-02
2.507000000000000028e+01	1.563057617946277816e-02
2.507499999999999929e+01	1.593424013462042474e-02
2.508000000000000185e+01	1.623433157265857449e-02
2.508500000000000085e+01	1.647369021966519145e-02
2.508999999999999986e+01	1.665231607564027910e-02
2.509499999999999886e+01	1.681307934601785833e-02
2.510000000000000142e+01	1.701671282182946193e-02
2.510500000000000043e+01	1.728465160579209167e-02
2.510999999999999943e+01	1.756688045823273300e-02
2.511500000000000199e+01	1.780981162235885026e-02
2.512000000000000099e+01	1.797771992697543703e-02
2.512500000000000000e+01	1.811704809463600407e-02
2.512999999999999901e+01	1.830281898485009578e-02
2.513500000000000156e+01	1.854575014897621651e-02
2.514000000000000057e+01	1.881011641581934596e-02
2.514499999999999957e+01	1.904590254570646263e-02
2.515000000000000213e+01	1.921738336744254622e-02
2.515500000000000114e+01	1.936028405222261703e-02
2.516000000000000014e+01	1.951390228836119567e-02
2.516499999999999915e+01	1.969967317857528391e-02
2.517000000000000171e+01	1.988187155166987533e-02
2.517500000000000071e+01	2.002119971933044237e-02
2.517999999999999972e+01	2.012123019867649229e-02
2.518500000000000227e+01	2.022840571226154627e-02
2.519000000000000128e+01	2.037487891416112085e-02
2.519500000000000028e+01	2.056064980437520909e-02
2.519999999999999929e+01	2.072498559187229208e-02
2.520500000000000185e+01	2.081787103697933794e-02
2.521000000000000085e+01	2.085359620817435478e-02
2.521499999999999986e+01	2.092147403344488815e-02
2.521999999999999886e+01	2.106437471822495897e-02
2.522500000000000142e+01	2.126443567691705533e-02
2.523000000000000043e+01	2.141805391305563397e-02
2.523499999999999943e+01	2.146806915272865546e-02
2.524000000000000199e+01	2.143948901577264268e-02
2.524500000000000099e+01	2.143234398153364209e-02
2.525000000000000000e+01	2.150736684104317606e-02
2.525499999999999901e+01	2.168242017989876341e-02
2.526000000000000156e+01	2.185390100163485047e-02
2.526500000000000057e+01	2.194321392962239256e-02
2.526999999999999957e+01	2.195035896386139662e-02
2.527500000000000213e+01	2.193964141250289226e-02
2.528000000000000114e+01	2.197893910081740940e-02
2.528500000000000014e+01	2.207182454592445872e-02
2.528999999999999915e+01	2.214327488831449239e-02
2.529500000000000171e+01	2.216470999103150111e-02
2.530000000000000071e+01	2.213255733695598804e-02
2.530499999999999972e+01	2.211112223423897585e-02
2.531000000000000227e+01	2.213255733695598804e-02
2.531500000000000128e+01	2.217900005950950923e-02
2.532000000000000028e+01	2.217185502527050864e-02
2.532499999999999929e+01	2.209683216576096773e-02
2.533000000000000185e+01	2.198965665217591722e-02
2.533500000000000085e+01	2.191820630978588008e-02
2.533999999999999986e+01	2.188605365571036354e-02
2.534499999999999886e+01	2.184675596739584294e-02
2.535000000000000142e+01	2.172529038533278431e-02
2.535500000000000043e+01	2.150736684104317606e-02
2.535999999999999943e+01	2.126086315979755503e-02
2.536500000000000199e+01	2.105722968398595490e-02
2.537000000000000099e+01	2.087860382801086725e-02
2.537500000000000000e+01	2.066782531796026307e-02
2.537999999999999901e+01	2.034272626008560084e-02
2.538500000000000156e+01	1.992831427422339652e-02
2.539000000000000057e+01	1.952104732260019626e-02
2.539499999999999957e+01	1.917808567912802908e-02
2.540000000000000213e+01	1.888156675820937963e-02
2.540500000000000114e+01	1.851717001202020374e-02
2.541000000000000014e+01	1.799915502969244574e-02
2.541499999999999915e+01	1.737396453377963723e-02
2.542000000000000171e+01	1.677020914058383744e-02
2.542500000000000071e+01	1.630578191504860816e-02
2.542999999999999972e+01	1.594495768597893257e-02
2.543500000000000227e+01	1.556269835419224305e-02
2.544000000000000128e+01	1.505182840610349085e-02
2.544500000000000028e+01	1.441949287595167828e-02
2.544999999999999929e+01	1.379430238003886977e-02
2.545500000000000185e+01	1.327985991483061554e-02
2.546000000000000085e+01	1.286187541184890919e-02
2.546499999999999986e+01	1.242960084038919645e-02
2.546999999999999886e+01	1.187228816974691958e-02
2.547500000000000142e+01	1.121851753687809830e-02
2.548000000000000043e+01	1.055760186977027122e-02
2.548499999999999943e+01	9.971709062171981580e-03
2.549000000000000199e+01	9.439404011366220662e-03
2.549500000000000099e+01	8.857083720887431316e-03
2.550000000000000000e+01	8.178305468182095819e-03
2.550499999999999901e+01	7.463802044281744354e-03
2.551000000000000156e+01	6.810031411412921336e-03
2.551500000000000057e+01	6.263436292129151428e-03
2.551999999999999957e+01	5.738276275562391969e-03
2.552500000000000213e+01	5.109513262530081430e-03
2.553000000000000114e+01	4.359284667434710527e-03
2.553500000000000014e+01	3.601911038100336863e-03
2.553999999999999915e+01	2.994583127785037206e-03
2.554500000000000171e+01	2.544445970727815184e-03
2.555000000000000071e+01	2.133606501985112029e-03
2.555499999999999972e+01	1.604873968298851190e-03
2.556000000000000227e+01	9.118056471155089803e-04
2.556500000000000128e+01	1.722946033786437888e-04
2.557000000000000028e+01	-4.207432384586490466e-04
2.557499999999999929e+01	-8.315827072013518223e-04
2.558000000000000185e+01	-1.185261902032026500e-03
2.558500000000000085e+01	-1.674696747403768256e-03
2.558999999999999986e+01	-2.324894863153089027e-03
2.559499999999999886e+01	-3.032253252814438600e-03
2.560000000000000142e+01	-3.600283474815218956e-03
2.560500000000000043e+01	-3.996832875079914423e-03
2.560999999999999943e+01	-4.332649484313080140e-03
2.561500000000000199e+01	-4.764924055772794612e-03
2.562000000000000099e+01	-5.343671829132080192e-03
2.562500000000000000e+01	-5.940282188088874191e-03
2.562999999999999901e+01	-6.393991862265598243e-03
2.563500000000000156e+01	-6.658358129108728554e-03
2.564000000000000057e+01	-6.865564122039830713e-03
2.564499999999999957e+01	-7.165655560077978728e-03
2.565000000000000213e+01	-7.601502648657194362e-03
2.565500000000000114e+01	-8.065929874192424506e-03
2.566000000000000014e+01	-8.398173966306087326e-03
2.566499999999999915e+01	-8.555364719564166262e-03
2.567000000000000171e+01	-8.644677647551710087e-03
2.567500000000000071e+01	-8.819730986407295706e-03
2.567999999999999972e+01	-9.119822424445443720e-03
2.568500000000000227e+01	-9.480646653515121050e-03
2.569000000000000128e+01	-9.748585437477754259e-03
2.569500000000000028e+01	-9.887913605138323042e-03
2.569999999999999929e+01	-9.955791430408856418e-03
2.570500000000000185e+01	-1.007011197823291272e-02
2.571000000000000085e+01	-1.026302790268600849e-02
2.571499999999999986e+01	-1.046666137849760862e-02
2.571999999999999886e+01	-1.059169947768017102e-02
2.572500000000000142e+01	-1.063456968311419192e-02
2.573000000000000043e+01	-1.065957730295070613e-02
2.573499999999999943e+01	-1.072388261110173574e-02
2.574000000000000199e+01	-1.084892071028429640e-02
2.574500000000000099e+01	-1.097038629234735850e-02
2.575000000000000000e+01	-1.101325649778137940e-02
2.575499999999999901e+01	-1.097753132658636083e-02
2.576000000000000156e+01	-1.093823363827184196e-02
2.576500000000000057e+01	-1.095252370674985008e-02
2.576999999999999957e+01	-1.102754656625938579e-02
2.577500000000000213e+01	-1.111328697712742931e-02
2.578000000000000114e+01	-1.116687473391995457e-02
2.578500000000000014e+01	-1.117759228527845893e-02
2.578999999999999915e+01	-1.116330221680045254e-02
2.579500000000000171e+01	-1.114901214832244615e-02
2.580000000000000071e+01	-1.114901214832244615e-02
2.580499999999999972e+01	-1.115615718256144848e-02
2.581000000000000227e+01	-1.115615718256144848e-02
2.581500000000000128e+01	-1.118116480239796269e-02
2.582000000000000028e+01	-1.121331745647347750e-02
2.582499999999999929e+01	-1.125261514478799810e-02
2.583000000000000185e+01	-1.127047773038550652e-02
2.583500000000000085e+01	-1.125976017902700216e-02
2.583999999999999986e+01	-1.125976017902700216e-02
2.584499999999999886e+01	-1.128834031598301320e-02
2.585000000000000142e+01	-1.132406548717803177e-02
2.585500000000000043e+01	-1.132763800429753380e-02
2.585999999999999943e+01	-1.127762276462450884e-02
2.586500000000000199e+01	-1.119188235375646705e-02
2.587000000000000099e+01	-1.114186711408344209e-02
2.587500000000000000e+01	-1.113829459696394006e-02
2.587999999999999901e+01	-1.116687473391995457e-02
2.588500000000000156e+01	-1.116330221680045254e-02
2.589000000000000057e+01	-1.110256942576892322e-02
2.589499999999999957e+01	-1.100611146354237534e-02
2.590000000000000213e+01	-1.097038629234735850e-02
2.590500000000000114e+01	-1.101682901490087969e-02
2.591000000000000014e+01	-1.109185187441041887e-02
2.591499999999999915e+01	-1.109542439152991916e-02
2.592000000000000171e+01	-1.100253894642287331e-02
2.592500000000000071e+01	-1.085606574452330046e-02
2.592999999999999972e+01	-1.078104288501376476e-02
2.593500000000000227e+01	-1.082034057332828363e-02
2.594000000000000128e+01	-1.093108860403283963e-02
2.594500000000000028e+01	-1.100968398066187737e-02
2.594999999999999929e+01	-1.097038629234735850e-02
2.595500000000000185e+01	-1.087750084724031091e-02
2.596000000000000085e+01	-1.083105812468678972e-02
2.596499999999999986e+01	-1.091322601843532948e-02
2.596999999999999886e+01	-1.107398928881290871e-02
2.597500000000000142e+01	-1.122046249071248156e-02
2.598000000000000043e+01	-1.128119528174401261e-02
2.598499999999999943e+01	-1.129905786734152102e-02
2.599000000000000199e+01	-1.136336317549255237e-02
2.599500000000000099e+01	-1.154913406570664408e-02
2.600000000000000000e+01	-1.179206522983276308e-02
2.600499999999999901e+01	-1.198855367140536088e-02
2.601000000000000156e+01	-1.207786659939290297e-02
2.601500000000000057e+01	-1.211001925346842124e-02
2.601999999999999957e+01	-1.218504211297795695e-02
2.602500000000000213e+01	-1.236724048607254663e-02
2.603000000000000114e+01	-1.259588158172065923e-02
2.603500000000000014e+01	-1.277807995481525065e-02
2.603999999999999915e+01	-1.286024784856379041e-02
2.604500000000000171e+01	-1.288168295128080086e-02
2.605000000000000071e+01	-1.296027832790984033e-02
2.605499999999999972e+01	-1.315319425236293610e-02
2.606000000000000227e+01	-1.339612541648905510e-02
2.606500000000000128e+01	-1.356760623822514042e-02
2.607000000000000028e+01	-1.360333140942015726e-02
2.607499999999999929e+01	-1.353188106703012185e-02
2.608000000000000185e+01	-1.347472079311809456e-02
2.608500000000000085e+01	-1.352473603279111779e-02
2.608999999999999986e+01	-1.364620161485417989e-02
2.609499999999999886e+01	-1.375337712843923213e-02
2.610000000000000142e+01	-1.374623209420022980e-02
2.610500000000000043e+01	-1.364977413197368018e-02
2.610999999999999943e+01	-1.354259861838862794e-02
2.611500000000000199e+01	-1.350330093007410734e-02
2.612000000000000099e+01	-1.353188106703012185e-02
2.612500000000000000e+01	-1.354617113550812824e-02
2.612999999999999901e+01	-1.349615589583510328e-02
2.613500000000000156e+01	-1.337469031377204465e-02
2.614000000000000057e+01	-1.324250718035047993e-02
2.614499999999999957e+01	-1.314604921812393204e-02
2.615000000000000213e+01	-1.308174390997290069e-02
2.615500000000000114e+01	-1.299957601622436093e-02
2.616000000000000014e+01	-1.286739288280279447e-02
2.616499999999999915e+01	-1.271020212954471727e-02
2.617000000000000171e+01	-1.258873654748165691e-02
2.617500000000000071e+01	-1.250656865373311541e-02
2.617999999999999972e+01	-1.241725572574557158e-02
2.618500000000000227e+01	-1.226006497248749438e-02
2.619000000000000128e+01	-1.199569870564436321e-02
2.619500000000000028e+01	-1.169203475048671489e-02
2.619999999999999929e+01	-1.144195855212159184e-02
2.620500000000000185e+01	-1.128476779886351290e-02
2.621000000000000085e+01	-1.118116480239796269e-02
2.621499999999999986e+01	-1.100253894642287331e-02
2.621999999999999886e+01	-1.067386737142871078e-02
2.622500000000000142e+01	-1.024873783420800037e-02
2.623000000000000043e+01	-9.852188433943306206e-03
2.623499999999999943e+01	-9.580677132861170966e-03
2.624000000000000199e+01	-9.398478759766581286e-03
2.624500000000000099e+01	-9.180555215476973036e-03
2.625000000000000000e+01	-8.801868400809787288e-03
2.625499999999999901e+01	-8.283853418482032757e-03
2.626000000000000156e+01	-7.765838436154275624e-03
2.626500000000000057e+01	-7.387151621487089009e-03
2.626999999999999957e+01	-7.162083042958477565e-03
2.627500000000000213e+01	-6.954877050027375406e-03
2.628000000000000114e+01	-6.619060440794209688e-03
2.628500000000000014e+01	-6.118908044063962708e-03
2.628999999999999915e+01	-5.593748027497203248e-03
2.629500000000000171e+01	-5.200771144352009379e-03
2.630000000000000071e+01	-4.979275082942899965e-03
2.630499999999999972e+01	-4.818511812565319866e-03
2.631000000000000227e+01	-4.536282960124681136e-03
2.631500000000000128e+01	-4.071855734589451860e-03
2.632000000000000028e+01	-3.532405649544685580e-03
2.632499999999999929e+01	-3.089413526726466318e-03
2.633000000000000185e+01	-2.817902225644332813e-03
2.633500000000000085e+01	-2.635703852549742699e-03
2.633999999999999986e+01	-2.360620034348107164e-03
2.634499999999999886e+01	-1.896192808812877453e-03
2.635000000000000142e+01	-1.331735103931598694e-03
2.635500000000000043e+01	-8.208651558428465981e-04
2.635999999999999943e+01	-4.814760294901790122e-04
2.636500000000000199e+01	-2.492624167225643739e-04
2.637000000000000099e+01	1.153133300106440817e-05
2.637500000000000000e+01	4.152257675047637056e-04
2.637999999999999901e+01	9.153781642350106856e-04
2.638500000000000156e+01	1.404813009606752441e-03
2.639000000000000057e+01	1.790644858512942901e-03
2.639499999999999957e+01	2.112171399268101581e-03
2.640000000000000213e+01	2.444415491381765702e-03
2.640500000000000114e+01	2.862399994363472051e-03
2.641000000000000014e+01	3.316109668540196103e-03
2.641499999999999915e+01	3.734094171521902452e-03
2.642000000000000171e+01	4.091345883472079052e-03
2.642500000000000071e+01	4.441452561183252025e-03
2.642999999999999972e+01	4.855864547045456343e-03
2.643500000000000227e+01	5.320291772580685620e-03
2.644000000000000128e+01	5.774001446757409672e-03
2.644500000000000028e+01	6.134825675827087869e-03
2.644999999999999929e+01	6.427772079626231823e-03
2.645500000000000185e+01	6.760016171739896378e-03
2.646000000000000085e+01	7.210153328797118399e-03
2.646499999999999986e+01	7.721023276885870604e-03
2.646999999999999886e+01	8.167587916823591462e-03
2.647500000000000142e+01	8.464106837742237446e-03
2.648000000000000043e+01	8.667740313553837575e-03
2.648499999999999943e+01	8.910671477679958305e-03
2.649000000000000199e+01	9.317938429303160297e-03
2.649500000000000099e+01	9.818090826033406410e-03
2.650000000000000000e+01	1.027537301732963163e-02
2.650499999999999901e+01	1.055760186977027122e-02
2.651000000000000156e+01	1.071122010590884639e-02
2.651500000000000057e+01	1.090413603036194216e-02
2.651999999999999957e+01	1.123995263959510875e-02
2.652500000000000213e+01	1.167937224529382555e-02
2.653000000000000114e+01	1.206520409420001709e-02
2.653500000000000014e+01	1.229741770696762999e-02
2.653999999999999915e+01	1.241173825479168630e-02
2.654500000000000171e+01	1.257607404228876929e-02
2.655000000000000071e+01	1.289402806592442573e-02
2.655499999999999972e+01	1.330486753466712802e-02
2.656000000000000227e+01	1.364782917813929693e-02
2.656500000000000128e+01	1.383360006835339037e-02
2.657000000000000028e+01	1.393005803057993652e-02
2.657499999999999929e+01	1.408010374959900966e-02
2.658000000000000185e+01	1.437305015339815535e-02
2.658500000000000085e+01	1.473030186534833065e-02
2.658999999999999986e+01	1.500538568354996792e-02
2.659499999999999886e+01	1.513399629985203061e-02
2.660000000000000142e+01	1.519472909088356166e-02
2.660500000000000043e+01	1.535191984414163886e-02
2.660999999999999943e+01	1.567344638489679906e-02
2.661500000000000199e+01	1.607714081940049902e-02
2.662000000000000099e+01	1.638080477455814560e-02
2.662500000000000000e+01	1.651298790797970859e-02
2.662999999999999901e+01	1.655585811341373295e-02
2.663500000000000156e+01	1.666303362699878693e-02
2.664000000000000057e+01	1.691668234248341202e-02
2.664499999999999957e+01	1.724178140035807077e-02
2.665000000000000213e+01	1.750614766720120022e-02
2.665500000000000114e+01	1.766691093757877945e-02
2.666000000000000014e+01	1.777408645116383690e-02
2.666499999999999915e+01	1.794913979001942078e-02
2.667000000000000171e+01	1.823136864246005864e-02
2.667500000000000071e+01	1.855289518321522058e-02
2.667999999999999972e+01	1.879582634734134131e-02
2.668500000000000227e+01	1.894587206636041271e-02
2.669000000000000128e+01	1.908520023402097976e-02
2.669500000000000028e+01	1.929240622695208712e-02
2.669999999999999929e+01	1.958535263075122934e-02
2.670500000000000185e+01	1.987472651743087126e-02
2.671000000000000085e+01	2.006406992476446327e-02
2.671499999999999986e+01	2.017124543834952072e-02
2.671999999999999886e+01	2.029628353753207964e-02
2.672500000000000142e+01	2.051420708182168789e-02
2.673000000000000043e+01	2.080000845138182952e-02
2.673499999999999943e+01	2.106437471822495897e-02
2.674000000000000199e+01	2.122156547148303790e-02
2.674500000000000099e+01	2.130016084811207563e-02
2.675000000000000000e+01	2.139304629321912149e-02
2.675499999999999901e+01	2.155023704647720043e-02
2.676000000000000156e+01	2.174672548804979302e-02
2.676500000000000057e+01	2.187890862147135948e-02
2.676999999999999957e+01	2.191820630978588008e-02
2.677500000000000213e+01	2.190391624130787196e-02
2.678000000000000114e+01	2.194321392962239256e-02
2.678500000000000014e+01	2.205396196032694683e-02
2.678999999999999915e+01	2.218257257662900953e-02
2.679500000000000171e+01	2.222187026494353013e-02
2.680000000000000071e+01	2.215041992255349645e-02
2.680499999999999972e+01	2.205396196032694683e-02
2.681000000000000227e+01	2.202895434049043782e-02
2.681500000000000128e+01	2.211112223423897585e-02
2.682000000000000028e+01	2.218971761086801706e-02
2.682499999999999929e+01	2.217542754239000893e-02
2.683000000000000185e+01	2.203252685760993812e-02
2.683500000000000085e+01	2.186104603587385106e-02
2.683999999999999986e+01	2.175029800516930026e-02
2.684499999999999886e+01	2.172529038533278431e-02
2.685000000000000142e+01	2.170028276549627183e-02
2.685500000000000043e+01	2.159667976903072162e-02
2.685999999999999943e+01	2.140733636169712614e-02
2.686500000000000199e+01	2.121799295436353414e-02
2.687000000000000099e+01	2.111081744077848363e-02
2.687500000000000000e+01	2.107151975246396303e-02
2.687999999999999901e+01	2.099292437583492529e-02
2.688500000000000156e+01	2.079286341714282546e-02
2.689000000000000057e+01	2.047490939350716729e-02
2.689499999999999957e+01	2.015338285275200883e-02
2.690000000000000213e+01	1.992116923998439593e-02
2.690500000000000114e+01	1.979255862368233324e-02
2.691000000000000014e+01	1.966037549026076678e-02
2.691499999999999915e+01	1.943887942885165823e-02
2.692000000000000171e+01	1.913878799081350848e-02
2.692500000000000071e+01	1.883512403565585844e-02
2.692999999999999972e+01	1.859933790576874177e-02
2.693500000000000227e+01	1.843142960115215848e-02
2.694000000000000128e+01	1.825637626229657459e-02
2.694500000000000028e+01	1.799915502969244574e-02
2.694999999999999929e+01	1.768477352317629134e-02
2.695500000000000185e+01	1.738468208513814159e-02
2.696000000000000085e+01	1.715604098949002898e-02
2.696499999999999986e+01	1.697027009927593727e-02
2.696999999999999886e+01	1.674162900362782466e-02
2.697500000000000142e+01	1.644511008270917868e-02
2.698000000000000043e+01	1.610214843923700803e-02
2.698499999999999943e+01	1.580920203543786234e-02
2.699000000000000199e+01	1.560556855962626395e-02
2.699500000000000099e+01	1.545195032348768878e-02
2.700000000000000000e+01	1.526975195039309736e-02
2.700499999999999901e+01	1.501610323490847228e-02
2.701000000000000156e+01	1.473030186534833065e-02
2.701500000000000057e+01	1.448022566698320759e-02
2.701999999999999957e+01	1.429088225964961385e-02
2.702500000000000213e+01	1.411940143791353026e-02
2.703000000000000114e+01	1.389790537650441998e-02
2.703500000000000014e+01	1.359424142134677167e-02
2.703999999999999915e+01	1.326199732923310538e-02
2.704500000000000171e+01	1.296547840831446113e-02
2.705000000000000071e+01	1.272611976130784243e-02
2.705499999999999972e+01	1.251176873413773621e-02
2.706000000000000227e+01	1.224382995017510301e-02
2.706500000000000128e+01	1.191515837518094222e-02
2.707000000000000028e+01	1.155790666323076518e-02
2.707499999999999929e+01	1.125424270807311514e-02
2.708000000000000185e+01	1.101845657818600020e-02
2.708500000000000085e+01	1.078981548253788586e-02
2.708999999999999986e+01	1.050758663009724800e-02
2.709499999999999886e+01	1.012532729831055675e-02
2.710000000000000142e+01	9.700197761089848075e-03
2.710500000000000043e+01	9.325083463542162623e-03
2.710999999999999943e+01	9.042854611101523027e-03
2.711500000000000199e+01	8.817786032572910715e-03
2.712000000000000099e+01	8.564137317088287363e-03
2.712500000000000000e+01	8.214030639377114390e-03
2.712999999999999901e+01	7.771038516558895562e-03
2.713500000000000156e+01	7.320901359501673540e-03
2.714000000000000057e+01	6.935069510595482864e-03
2.714499999999999957e+01	6.624260521198829625e-03
2.715000000000000213e+01	6.345604185877692059e-03
2.715500000000000114e+01	6.031222679361536790e-03
2.716000000000000014e+01	5.638245796216342053e-03
2.716499999999999915e+01	5.205971224756629316e-03
