1.61	7.69E-01	4.70E-02
1.615	8.25E-01	2.37E-01
1.62	7.57E-01	4.24E-01
1.625	5.79E-01	5.89E-01
1.63	3.18E-01	7.22E-01
1.635	-1.95E-04	8.23E-01
1.64	-3.47E-01	8.88E-01
1.645	-6.90E-01	9.04E-01
1.65	-9.89E-01	8.45E-01
1.655	-1.20E+00	6.84E-01
1.66	-1.29E+00	4.11E-01
1.665	-1.26E+00	4.38E-02
1.67	-1.13E+00	-3.72E-01
1.675	-9.61E-01	-7.72E-01
1.68	-8.12E-01	-1.09E+00
1.685	-7.31E-01	-1.29E+00
1.69	-7.25E-01	-1.36E+00
1.695	-7.61E-01	-1.29E+00
1.7	-7.79E-01	-1.12E+00
1.705	-7.24E-01	-8.79E-01
1.71	-5.68E-01	-5.86E-01
1.715	-3.25E-01	-2.69E-01
1.72	-4.03E-02	4.82E-02
1.725	2.30E-01	3.43E-01
1.73	4.42E-01	5.96E-01
1.735	5.81E-01	7.98E-01
1.74	6.59E-01	9.53E-01
1.745	7.01E-01	1.08E+00
1.75	7.28E-01	1.20E+00
1.755	7.48E-01	1.31E+00
1.76	7.57E-01	1.42E+00
1.765	7.50E-01	1.50E+00
1.77	7.36E-01	1.50E+00
1.775	7.34E-01	1.40E+00
1.78	7.72E-01	1.18E+00
1.785	8.67E-01	8.48E-01
1.79	1.01E+00	4.53E-01
1.795	1.16E+00	4.65E-02
1.8	1.26E+00	-3.21E-01
1.805	1.26E+00	-6.13E-01
1.81	1.13E+00	-8.12E-01
1.815	9.04E-01	-9.12E-01
1.82	6.31E-01	-9.13E-01
1.825	3.86E-01	-8.12E-01
1.83	2.35E-01	-6.09E-01
1.835	2.10E-01	-3.15E-01
1.84	3.04E-01	3.81E-02
1.845	4.79E-01	3.95E-01
1.85	6.82E-01	6.89E-01
1.855	8.65E-01	8.58E-01
1.86	9.99E-01	8.67E-01
1.865	1.08E+00	7.27E-01
1.87	1.11E+00	4.89E-01
1.875	1.11E+00	2.29E-01
1.88	1.10E+00	2.51E-02
1.885	1.09E+00	-7.10E-02
1.89	1.07E+00	-4.48E-02
1.895	1.06E+00	8.37E-02
1.9	1.04E+00	2.76E-01
1.905	1.01E+00	4.96E-01
1.91	9.73E-01	7.23E-01
1.915	9.22E-01	9.57E-01
1.92	8.70E-01	1.21E+00
1.925	8.35E-01	1.48E+00
1.93	8.39E-01	1.77E+00
1.935	9.00E-01	2.05E+00
1.94	1.03E+00	2.30E+00
1.945	1.22E+00	2.49E+00
1.95	1.45E+00	2.61E+00
1.955	1.68E+00	2.67E+00
1.96	1.89E+00	2.68E+00
1.965	2.05E+00	2.65E+00
1.97	2.14E+00	2.60E+00
1.975	2.18E+00	2.53E+00
1.98	2.19E+00	2.42E+00
1.985	2.19E+00	2.26E+00
1.99	2.22E+00	2.04E+00
1.995	2.27E+00	1.74E+00
2	2.35E+00	1.37E+00
2.005	2.42E+00	9.28E-01
2.01	2.47E+00	4.31E-01
2.015	2.46E+00	-8.81E-02
2.02	2.40E+00	-5.79E-01
2.025	2.32E+00	-9.83E-01
2.03	2.25E+00	-1.25E+00
2.035	2.25E+00	-1.36E+00
2.04	2.35E+00	-1.33E+00
2.045	2.57E+00	-1.21E+00
2.05	2.84E+00	-1.10E+00
2.055	3.11E+00	-1.08E+00
2.06	3.30E+00	-1.20E+00
2.065	3.35E+00	-1.46E+00
2.07	3.24E+00	-1.81E+00
2.075	3.02E+00	-2.18E+00
2.08	2.77E+00	-2.51E+00
2.085	2.54E+00	-2.77E+00
2.09	2.41E+00	-2.96E+00
2.095	2.36E+00	-3.11E+00
2.1	2.38E+00	-3.24E+00
2.105	2.41E+00	-3.37E+00
2.11	2.42E+00	-3.46E+00
2.115	2.39E+00	-3.49E+00
2.12	2.35E+00	-3.45E+00
2.125	2.34E+00	-3.33E+00
2.13	2.40E+00	-3.18E+00
2.135	2.56E+00	-3.07E+00
2.14	2.80E+00	-3.04E+00
2.145	3.07E+00	-3.10E+00
2.15	3.34E+00	-3.23E+00
2.155	3.58E+00	-3.37E+00
2.16	3.78E+00	-3.47E+00
2.165	3.94E+00	-3.49E+00
2.17	4.07E+00	-3.43E+00
2.175	4.20E+00	-3.32E+00
2.18	4.31E+00	-3.21E+00
2.185	4.39E+00	-3.11E+00
2.19	4.45E+00	-3.03E+00
2.195	4.47E+00	-2.95E+00
2.2	4.48E+00	-2.84E+00
2.205	4.49E+00	-2.70E+00
2.21	4.52E+00	-2.55E+00
2.215	4.56E+00	-2.43E+00
2.22	4.61E+00	-2.36E+00
2.225	4.66E+00	-2.37E+00
