     time_s        PosA1T_m       PosA3V_m   
   7.635000e+00    6.435753e-04    1.371798e-03
   7.640000e+00    6.435753e-04    1.378872e-03
   7.645000e+00    6.435753e-04    1.385946e-03
   7.650000e+00    6.435753e-04    1.378872e-03
   7.655000e+00    6.435753e-04    1.378872e-03
   7.660000e+00    6.507206e-04    1.385946e-03
   7.665000e+00    6.435753e-04    1.393020e-03
   7.670000e+00    6.507206e-04    1.385946e-03
   7.675000e+00    6.435753e-04    1.378872e-03
   7.680000e+00    6.435753e-04    1.378872e-03
   7.685000e+00    6.507206e-04    1.378872e-03
   7.690000e+00    6.507206e-04    1.378872e-03
   7.695000e+00    6.576427e-04    1.378872e-03
   7.700000e+00    6.507206e-04    1.378872e-03
   7.705000e+00    6.576427e-04    1.378872e-03
   7.710000e+00    6.507206e-04    1.371798e-03
   7.715000e+00    6.647880e-04    1.378872e-03
   7.720000e+00    6.576427e-04    1.393020e-03
   7.725000e+00    6.647880e-04    1.378872e-03
   7.730000e+00    6.576427e-04    1.378872e-03
   7.735000e+00    6.647880e-04    1.378872e-03
   7.740000e+00    6.576427e-04    1.378872e-03
   7.745000e+00    6.576427e-04    1.385946e-03
   7.750000e+00    6.576427e-04    1.378872e-03
   7.755000e+00    6.576427e-04    1.378872e-03
   7.760000e+00    6.576427e-04    1.385946e-03
   7.765000e+00    6.507206e-04    1.378872e-03
   7.770000e+00    6.507206e-04    1.371798e-03
   7.775000e+00    6.507206e-04    1.378872e-03
   7.780000e+00    6.576427e-04    1.378872e-03
   7.785000e+00    6.507206e-04    1.378872e-03
   7.790000e+00    6.576427e-04    1.378872e-03
   7.795000e+00    6.435753e-04    1.385946e-03
   7.800000e+00    6.647880e-04    1.385946e-03
   7.805000e+00    6.576427e-04    1.371798e-03
   7.810000e+00    6.647880e-04    1.371798e-03
   7.815000e+00    6.576427e-04    1.378872e-03
   7.820000e+00    6.576427e-04    1.378872e-03
   7.825000e+00    6.507206e-04    1.378872e-03
   7.830000e+00    6.507206e-04    1.385946e-03
   7.835000e+00    6.435753e-04    1.378872e-03
   7.840000e+00    6.507206e-04    1.378872e-03
   7.845000e+00    6.576427e-04    1.378872e-03
   7.850000e+00    6.435753e-04    1.371798e-03
   7.855000e+00    6.507206e-04    1.385946e-03
   7.860000e+00    6.435753e-04    1.385946e-03
   7.865000e+00    6.576427e-04    1.385946e-03
   7.870000e+00    6.507206e-04    1.385946e-03
   7.875000e+00    6.576427e-04    1.378872e-03
   7.880000e+00    6.435753e-04    1.378872e-03
   7.885000e+00    6.576427e-04    1.378872e-03
   7.890000e+00    6.507206e-04    1.378872e-03
   7.895000e+00    6.507206e-04    1.385946e-03
   7.900000e+00    6.507206e-04    1.378872e-03
   7.905000e+00    6.435753e-04    1.378872e-03
   7.910000e+00    6.435753e-04    1.378872e-03
   7.915000e+00    6.435753e-04    1.378872e-03
   7.920000e+00    6.507206e-04    1.378872e-03
   7.925000e+00    6.435753e-04    1.378872e-03
   7.930000e+00    6.507206e-04    1.385946e-03
   7.935000e+00    6.435753e-04    1.378872e-03
   7.940000e+00    6.435753e-04    1.378872e-03
   7.945000e+00    6.435753e-04    1.385946e-03
   7.950000e+00    6.435753e-04    1.385946e-03
   7.955000e+00    6.507206e-04    1.385946e-03
   7.960000e+00    6.435753e-04    1.378872e-03
   7.965000e+00    6.576427e-04    1.378872e-03
   7.970000e+00    6.435753e-04    1.385946e-03
   7.975000e+00    6.507206e-04    1.385946e-03
   7.980000e+00    6.435753e-04    1.371798e-03
   7.985000e+00    6.576427e-04    1.378872e-03
   7.990000e+00    6.507206e-04    1.378872e-03
   7.995000e+00    6.507206e-04    1.378872e-03
   8.000000e+00    6.507206e-04    1.385946e-03
   8.005000e+00    6.507206e-04    1.385946e-03
   8.010000e+00    6.576427e-04    1.385946e-03
   8.015000e+00    6.435753e-04    1.378872e-03
   8.020000e+00    6.576427e-04    1.378872e-03
   8.025000e+00    6.364299e-04    1.385946e-03
   8.030000e+00    6.507206e-04    1.385946e-03
   8.035000e+00    6.292846e-04    1.385946e-03
   8.040000e+00    6.507206e-04    1.385946e-03
   8.045000e+00    6.364299e-04    1.385946e-03
   8.050000e+00    6.507206e-04    1.385946e-03
   8.055000e+00    6.435753e-04    1.378872e-03
   8.060000e+00    6.507206e-04    1.385946e-03
   8.065000e+00    6.507206e-04    1.385946e-03
   8.070000e+00    6.507206e-04    1.378872e-03
   8.075000e+00    6.576427e-04    1.378872e-03
   8.080000e+00    6.435753e-04    1.385946e-03
   8.085000e+00    6.507206e-04    1.385946e-03
   8.090000e+00    6.364299e-04    1.393020e-03
   8.095000e+00    6.507206e-04    1.378872e-03
   8.100000e+00    6.364299e-04    1.378872e-03
   8.105000e+00    6.576427e-04    1.378872e-03
   8.110000e+00    6.435753e-04    1.378872e-03
   8.115000e+00    6.507206e-04    1.371798e-03
   8.120000e+00    6.364299e-04    1.385946e-03
   8.125000e+00    6.435753e-04    1.378872e-03
   8.130000e+00    6.435753e-04    1.385946e-03
   8.135000e+00    6.507206e-04    1.385946e-03
   8.140000e+00    6.507206e-04    1.378872e-03
   8.145000e+00    6.435753e-04    1.371798e-03
   8.150000e+00    6.507206e-04    1.378872e-03
   8.155000e+00    6.364299e-04    1.385946e-03
   8.160000e+00    6.435753e-04    1.385946e-03
   8.165000e+00    6.435753e-04    1.385946e-03
   8.170000e+00    6.507206e-04    1.385946e-03
   8.175000e+00    6.435753e-04    1.378872e-03
   8.180000e+00    6.435753e-04    1.385946e-03
   8.185000e+00    6.435753e-04    1.378872e-03
   8.190000e+00    6.435753e-04    1.378872e-03
   8.195000e+00    6.435753e-04    1.385946e-03
   8.200000e+00    6.364299e-04    1.385946e-03
   8.205000e+00    6.435753e-04    1.378872e-03
   8.210000e+00    6.364299e-04    1.378872e-03
   8.215000e+00    6.435753e-04    1.371798e-03
   8.220000e+00    6.364299e-04    1.371798e-03
   8.225000e+00    6.435753e-04    1.378872e-03
   8.230000e+00    6.435753e-04    1.378872e-03
   8.235000e+00    6.364299e-04    1.378872e-03
   8.240000e+00    6.364299e-04    1.378872e-03
   8.245000e+00    6.364299e-04    1.385946e-03
   8.250000e+00    6.435753e-04    1.385946e-03
   8.255000e+00    6.364299e-04    1.385946e-03
   8.260000e+00    6.364299e-04    1.393020e-03
   8.265000e+00    6.292846e-04    1.393020e-03
   8.270000e+00    6.435753e-04    1.385946e-03
   8.275000e+00    6.364299e-04    1.393020e-03
   8.280000e+00    6.435753e-04    1.393020e-03
   8.285000e+00    6.364299e-04    1.400093e-03
   8.290000e+00    6.364299e-04    1.393020e-03
   8.295000e+00    6.364299e-04    1.385946e-03
   8.300000e+00    6.364299e-04    1.393020e-03
   8.305000e+00    6.435753e-04    1.385946e-03
   8.310000e+00    6.364299e-04    1.385946e-03
   8.315000e+00    6.435753e-04    1.385946e-03
   8.320000e+00    6.292846e-04    1.385946e-03
   8.325000e+00    6.435753e-04    1.393020e-03
   8.330000e+00    6.292846e-04    1.393020e-03
   8.335000e+00    6.364299e-04    1.385946e-03
   8.340000e+00    6.221392e-04    1.385946e-03
   8.345000e+00    6.364299e-04    1.378872e-03
   8.350000e+00    6.221392e-04    1.378872e-03
   8.355000e+00    6.292846e-04    1.378872e-03
   8.360000e+00    6.221392e-04    1.371798e-03
   8.365000e+00    6.149939e-04    1.371798e-03
   8.370000e+00    6.149939e-04    1.371798e-03
   8.375000e+00    6.149939e-04    1.378872e-03
   8.380000e+00    6.221392e-04    1.385946e-03
   8.385000e+00    6.149939e-04    1.385946e-03
   8.390000e+00    6.221392e-04    1.393020e-03
   8.395000e+00    6.078485e-04    1.393020e-03
   8.400000e+00    6.149939e-04    1.385946e-03
   8.405000e+00    6.078485e-04    1.378872e-03
   8.410000e+00    6.149939e-04    1.385946e-03
   8.415000e+00    6.078485e-04    1.393020e-03
   8.420000e+00    6.078485e-04    1.393020e-03
   8.425000e+00    6.007032e-04    1.393020e-03
   8.430000e+00    6.007032e-04    1.393020e-03
   8.435000e+00    6.078485e-04    1.393020e-03
   8.440000e+00    6.007032e-04    1.393020e-03
   8.445000e+00    6.007032e-04    1.393020e-03
   8.450000e+00    5.935578e-04    1.393020e-03
   8.455000e+00    6.007032e-04    1.400093e-03
   8.460000e+00    5.935578e-04    1.400093e-03
   8.465000e+00    6.007032e-04    1.393020e-03
   8.470000e+00    5.866358e-04    1.400093e-03
   8.475000e+00    5.935578e-04    1.400093e-03
   8.480000e+00    5.935578e-04    1.385946e-03
   8.485000e+00    5.866358e-04    1.393020e-03
   8.490000e+00    5.866358e-04    1.393020e-03
   8.495000e+00    5.794904e-04    1.393020e-03
   8.500000e+00    5.866358e-04    1.393020e-03
   8.505000e+00    5.794904e-04    1.393020e-03
   8.510000e+00    5.794904e-04    1.400093e-03
   8.515000e+00    5.723451e-04    1.400093e-03
   8.520000e+00    5.723451e-04    1.400093e-03
   8.525000e+00    5.723451e-04    1.400093e-03
   8.530000e+00    5.651997e-04    1.400093e-03
   8.535000e+00    5.651997e-04    1.400093e-03
   8.540000e+00    5.580544e-04    1.385946e-03
   8.545000e+00    5.651997e-04    1.385946e-03
   8.550000e+00    5.509090e-04    1.385946e-03
   8.555000e+00    5.651997e-04    1.393020e-03
   8.560000e+00    5.437637e-04    1.385946e-03
   8.565000e+00    5.580544e-04    1.393020e-03
   8.570000e+00    5.366183e-04    1.393020e-03
   8.575000e+00    5.580544e-04    1.400093e-03
   8.580000e+00    5.366183e-04    1.393020e-03
   8.585000e+00    5.437637e-04    1.393020e-03
   8.590000e+00    5.437637e-04    1.400093e-03
   8.595000e+00    5.437637e-04    1.400093e-03
   8.600000e+00    5.366183e-04    1.385946e-03
   8.605000e+00    5.294730e-04    1.393020e-03
   8.610000e+00    5.366183e-04    1.393020e-03
   8.615000e+00    5.225509e-04    1.385946e-03
   8.620000e+00    5.294730e-04    1.385946e-03
   8.625000e+00    5.154056e-04    1.385946e-03
   8.630000e+00    5.225509e-04    1.385946e-03
   8.635000e+00    5.154056e-04    1.378872e-03
   8.640000e+00    5.225509e-04    1.378872e-03
   8.645000e+00    5.011149e-04    1.393020e-03
   8.650000e+00    5.154056e-04    1.393020e-03
   8.655000e+00    5.082602e-04    1.385946e-03
   8.660000e+00    5.154056e-04    1.378872e-03
   8.665000e+00    5.011149e-04    1.378872e-03
   8.670000e+00    5.011149e-04    1.385946e-03
   8.675000e+00    4.939695e-04    1.378872e-03
   8.680000e+00    4.868242e-04    1.385946e-03
   8.685000e+00    4.868242e-04    1.385946e-03
   8.690000e+00    4.796788e-04    1.385946e-03
   8.695000e+00    4.868242e-04    1.385946e-03
   8.700000e+00    4.796788e-04    1.400093e-03
   8.705000e+00    4.796788e-04    1.393020e-03
   8.710000e+00    4.653881e-04    1.393020e-03
   8.715000e+00    4.725335e-04    1.385946e-03
   8.720000e+00    4.582428e-04    1.393020e-03
   8.725000e+00    4.582428e-04    1.393020e-03
   8.730000e+00    4.513207e-04    1.393020e-03
   8.735000e+00    4.513207e-04    1.393020e-03
   8.740000e+00    4.513207e-04    1.393020e-03
   8.745000e+00    4.441754e-04    1.378872e-03
   8.750000e+00    4.441754e-04    1.385946e-03
   8.755000e+00    4.441754e-04    1.385946e-03
   8.760000e+00    4.370300e-04    1.385946e-03
   8.765000e+00    4.298847e-04    1.378872e-03
   8.770000e+00    4.227393e-04    1.371798e-03
   8.775000e+00    4.227393e-04    1.378872e-03
   8.780000e+00    4.227393e-04    1.378872e-03
   8.785000e+00    4.298847e-04    1.378872e-03
   8.790000e+00    4.155940e-04    1.378872e-03
   8.795000e+00    4.227393e-04    1.371798e-03
   8.800000e+00    4.084486e-04    1.378872e-03
   8.805000e+00    4.155940e-04    1.378872e-03
   8.810000e+00    4.013033e-04    1.378872e-03
   8.815000e+00    4.013033e-04    1.385946e-03
   8.820000e+00    3.941579e-04    1.378872e-03
   8.825000e+00    3.941579e-04    1.378872e-03
   8.830000e+00    3.872359e-04    1.385946e-03
   8.835000e+00    3.872359e-04    1.378872e-03
   8.840000e+00    3.872359e-04    1.378872e-03
   8.845000e+00    3.729452e-04    1.385946e-03
   8.850000e+00    3.800905e-04    1.385946e-03
   8.855000e+00    3.586545e-04    1.393020e-03
   8.860000e+00    3.800905e-04    1.393020e-03
   8.865000e+00    3.657998e-04    1.400093e-03
   8.870000e+00    3.800905e-04    1.400093e-03
   8.875000e+00    3.657998e-04    1.400093e-03
   8.880000e+00    3.800905e-04    1.393020e-03
   8.885000e+00    3.586545e-04    1.393020e-03
   8.890000e+00    3.729452e-04    1.393020e-03
   8.895000e+00    3.657998e-04    1.400093e-03
   8.900000e+00    3.657998e-04    1.393020e-03
   8.905000e+00    3.657998e-04    1.393020e-03
   8.910000e+00    3.586545e-04    1.393020e-03
   8.915000e+00    3.657998e-04    1.393020e-03
   8.920000e+00    3.586545e-04    1.393020e-03
   8.925000e+00    3.657998e-04    1.393020e-03
   8.930000e+00    3.515091e-04    1.400093e-03
   8.935000e+00    3.657998e-04    1.393020e-03
   8.940000e+00    3.515091e-04    1.400093e-03
   8.945000e+00    3.657998e-04    1.400093e-03
   8.950000e+00    3.515091e-04    1.393020e-03
   8.955000e+00    3.515091e-04    1.385946e-03
   8.960000e+00    3.443638e-04    1.385946e-03
   8.965000e+00    3.443638e-04    1.393020e-03
   8.970000e+00    3.372184e-04    1.400093e-03
   8.975000e+00    3.372184e-04    1.400093e-03
   8.980000e+00    3.372184e-04    1.393020e-03
   8.985000e+00    3.300731e-04    1.385946e-03
   8.990000e+00    3.372184e-04    1.385946e-03
   8.995000e+00    3.372184e-04    1.393020e-03
   9.000000e+00    3.443638e-04    1.385946e-03
   9.005000e+00    3.372184e-04    1.385946e-03
   9.010000e+00    3.372184e-04    1.385946e-03
   9.015000e+00    3.300731e-04    1.385946e-03
   9.020000e+00    3.372184e-04    1.393020e-03
   9.025000e+00    3.300731e-04    1.393020e-03
   9.030000e+00    3.231510e-04    1.393020e-03
   9.035000e+00    3.231510e-04    1.385946e-03
   9.040000e+00    3.231510e-04    1.385946e-03
   9.045000e+00    3.300731e-04    1.385946e-03
   9.050000e+00    3.300731e-04    1.393020e-03
   9.055000e+00    3.372184e-04    1.385946e-03
   9.060000e+00    3.300731e-04    1.378872e-03
   9.065000e+00    3.372184e-04    1.371798e-03
   9.070000e+00    3.300731e-04    1.371798e-03
   9.075000e+00    3.231510e-04    1.378872e-03
   9.080000e+00    3.231510e-04    1.385946e-03
   9.085000e+00    3.231510e-04    1.385946e-03
   9.090000e+00    3.300731e-04    1.385946e-03
   9.095000e+00    3.160057e-04    1.385946e-03
   9.100000e+00    3.231510e-04    1.385946e-03
   9.105000e+00    3.088603e-04    1.385946e-03
   9.110000e+00    3.160057e-04    1.385946e-03
   9.115000e+00    3.088603e-04    1.385946e-03
   9.120000e+00    3.160057e-04    1.385946e-03
   9.125000e+00    3.017150e-04    1.393020e-03
   9.130000e+00    3.088603e-04    1.400093e-03
   9.135000e+00    3.088603e-04    1.400093e-03
   9.140000e+00    3.017150e-04    1.400093e-03
   9.145000e+00    3.017150e-04    1.393020e-03
   9.150000e+00    2.945696e-04    1.393020e-03
   9.155000e+00    3.088603e-04    1.385946e-03
   9.160000e+00    2.945696e-04    1.385946e-03
   9.165000e+00    3.017150e-04    1.393020e-03
   9.170000e+00    2.874243e-04    1.400093e-03
   9.175000e+00    3.088603e-04    1.400093e-03
   9.180000e+00    2.874243e-04    1.400093e-03
   9.185000e+00    2.945696e-04    1.393020e-03
   9.190000e+00    2.731336e-04    1.393020e-03
   9.195000e+00    2.802789e-04    1.378872e-03
   9.200000e+00    2.731336e-04    1.378872e-03
   9.205000e+00    2.802789e-04    1.385946e-03
   9.210000e+00    2.731336e-04    1.385946e-03
   9.215000e+00    2.731336e-04    1.378872e-03
   9.220000e+00    2.731336e-04    1.385946e-03
   9.225000e+00    2.731336e-04    1.385946e-03
   9.230000e+00    2.731336e-04    1.393020e-03
   9.235000e+00    2.590662e-04    1.393020e-03
   9.240000e+00    2.659882e-04    1.385946e-03
   9.245000e+00    2.590662e-04    1.393020e-03
   9.250000e+00    2.590662e-04    1.385946e-03
   9.255000e+00    2.519208e-04    1.393020e-03
   9.260000e+00    2.519208e-04    1.393020e-03
   9.265000e+00    2.447755e-04    1.393020e-03
   9.270000e+00    2.519208e-04    1.400093e-03
   9.275000e+00    2.376301e-04    1.393020e-03
   9.280000e+00    2.376301e-04    1.393020e-03
   9.285000e+00    2.447755e-04    1.393020e-03
   9.290000e+00    2.304848e-04    1.393020e-03
   9.295000e+00    2.304848e-04    1.393020e-03
   9.300000e+00    2.233394e-04    1.393020e-03
   9.305000e+00    2.304848e-04    1.393020e-03
   9.310000e+00    2.233394e-04    1.393020e-03
   9.315000e+00    2.233394e-04    1.393020e-03
   9.320000e+00    2.090487e-04    1.393020e-03
   9.325000e+00    2.019034e-04    1.393020e-03
   9.330000e+00    2.090487e-04    1.385946e-03
   9.335000e+00    1.949813e-04    1.393020e-03
   9.340000e+00    1.949813e-04    1.393020e-03
   9.345000e+00    1.806906e-04    1.385946e-03
   9.350000e+00    1.949813e-04    1.393020e-03
   9.355000e+00    1.806906e-04    1.385946e-03
   9.360000e+00    1.806906e-04    1.393020e-03
   9.365000e+00    1.735453e-04    1.393020e-03
   9.370000e+00    1.663999e-04    1.393020e-03
   9.375000e+00    1.592546e-04    1.393020e-03
   9.380000e+00    1.449639e-04    1.393020e-03
   9.385000e+00    1.521092e-04    1.400093e-03
   9.390000e+00    1.378185e-04    1.393020e-03
   9.395000e+00    1.449639e-04    1.393020e-03
   9.400000e+00    1.237511e-04    1.393020e-03
   9.405000e+00    1.308965e-04    1.393020e-03
   9.410000e+00    1.094604e-04    1.385946e-03
   9.415000e+00    1.166058e-04    1.400093e-03
   9.420000e+00    1.023151e-04    1.400093e-03
   9.425000e+00    1.094604e-04    1.393020e-03
   9.430000e+00    8.802436e-05    1.393020e-03
   9.435000e+00    8.802436e-05    1.393020e-03
   9.440000e+00    8.802436e-05    1.400093e-03
   9.445000e+00    7.373366e-05    1.393020e-03
   9.450000e+00    7.373366e-05    1.385946e-03
   9.455000e+00    5.252090e-05    1.393020e-03
   9.460000e+00    5.252090e-05    1.400093e-03
   9.465000e+00    3.823021e-05    1.393020e-03
   9.470000e+00    3.823021e-05    1.393020e-03
   9.475000e+00    1.679416e-05    1.393020e-03
   9.480000e+00    2.393951e-05    1.385946e-03
   9.485000e+00    2.503458e-06    1.385946e-03
   9.490000e+00    2.503458e-06    1.378872e-03
   9.495000e+00   -1.156395e-05    1.385946e-03
   9.500000e+00   -1.870930e-05    1.385946e-03
   9.505000e+00   -2.585465e-05    1.385946e-03
   9.510000e+00   -2.585465e-05    1.393020e-03
   9.515000e+00   -4.014535e-05    1.385946e-03
   9.520000e+00   -5.443604e-05    1.393020e-03
   9.525000e+00   -5.443604e-05    1.393020e-03
   9.530000e+00   -6.850345e-05    1.400093e-03
   9.535000e+00   -6.850345e-05    1.400093e-03
   9.540000e+00   -8.993950e-05    1.385946e-03
   9.545000e+00   -9.708485e-05    1.385946e-03
   9.550000e+00   -1.113755e-04    1.393020e-03
   9.555000e+00   -1.185209e-04    1.385946e-03
   9.560000e+00   -1.256662e-04    1.385946e-03
   9.565000e+00   -1.256662e-04    1.378872e-03
   9.570000e+00   -1.325883e-04    1.378872e-03
   9.575000e+00   -1.397337e-04    1.378872e-03
   9.580000e+00   -1.397337e-04    1.371798e-03
   9.585000e+00   -1.468790e-04    1.371798e-03
   9.590000e+00   -1.468790e-04    1.385946e-03
   9.595000e+00   -1.611697e-04    1.378872e-03
   9.600000e+00   -1.611697e-04    1.378872e-03
   9.605000e+00   -1.683151e-04    1.378872e-03
   9.610000e+00   -1.683151e-04    1.378872e-03
   9.615000e+00   -1.754604e-04    1.393020e-03
   9.620000e+00   -1.826057e-04    1.393020e-03
   9.625000e+00   -1.897511e-04    1.400093e-03
   9.630000e+00   -1.966732e-04    1.400093e-03
   9.635000e+00   -1.966732e-04    1.393020e-03
   9.640000e+00   -2.181092e-04    1.400093e-03
   9.645000e+00   -2.109639e-04    1.400093e-03
   9.650000e+00   -2.323999e-04    1.400093e-03
   9.655000e+00   -2.181092e-04    1.393020e-03
   9.660000e+00   -2.395453e-04    1.393020e-03
   9.665000e+00   -2.395453e-04    1.393020e-03
   9.670000e+00   -2.395453e-04    1.393020e-03
   9.675000e+00   -2.395453e-04    1.385946e-03
   9.680000e+00   -2.466906e-04    1.393020e-03
   9.685000e+00   -2.607580e-04    1.393020e-03
   9.690000e+00   -2.538360e-04    1.385946e-03
   9.695000e+00   -2.679034e-04    1.385946e-03
   9.700000e+00   -2.679034e-04    1.385946e-03
   9.705000e+00   -2.821941e-04    1.385946e-03
   9.710000e+00   -2.679034e-04    1.393020e-03
   9.715000e+00   -2.821941e-04    1.393020e-03
   9.720000e+00   -2.679034e-04    1.393020e-03
   9.725000e+00   -2.893394e-04    1.393020e-03
   9.730000e+00   -2.821941e-04    1.385946e-03
   9.735000e+00   -2.893394e-04    1.393020e-03
   9.740000e+00   -2.893394e-04    1.385946e-03
   9.745000e+00   -2.964848e-04    1.393020e-03
   9.750000e+00   -3.036301e-04    1.393020e-03
   9.755000e+00   -3.036301e-04    1.393020e-03
   9.760000e+00   -3.107755e-04    1.393020e-03
   9.765000e+00   -3.107755e-04    1.393020e-03
   9.770000e+00   -3.250662e-04    1.393020e-03
   9.775000e+00   -3.179208e-04    1.393020e-03
   9.780000e+00   -3.319882e-04    1.393020e-03
   9.785000e+00   -3.319882e-04    1.393020e-03
   9.790000e+00   -3.391336e-04    1.393020e-03
   9.795000e+00   -3.391336e-04    1.393020e-03
   9.800000e+00   -3.462789e-04    1.400093e-03
   9.805000e+00   -3.534243e-04    1.393020e-03
   9.810000e+00   -3.605696e-04    1.385946e-03
   9.815000e+00   -3.605696e-04    1.385946e-03
   9.820000e+00   -3.605696e-04    1.393020e-03
   9.825000e+00   -3.677150e-04    1.393020e-03
   9.830000e+00   -3.677150e-04    1.393020e-03
   9.835000e+00   -3.820057e-04    1.385946e-03
   9.840000e+00   -3.748603e-04    1.393020e-03
   9.845000e+00   -3.820057e-04    1.393020e-03
   9.850000e+00   -3.820057e-04    1.393020e-03
   9.855000e+00   -3.960731e-04    1.385946e-03
   9.860000e+00   -4.032184e-04    1.393020e-03
   9.865000e+00   -4.032184e-04    1.400093e-03
   9.870000e+00   -4.175091e-04    1.393020e-03
   9.875000e+00   -4.246545e-04    1.393020e-03
   9.880000e+00   -4.317998e-04    1.393020e-03
   9.885000e+00   -4.246545e-04    1.393020e-03
   9.890000e+00   -4.460905e-04    1.385946e-03
   9.895000e+00   -4.532359e-04    1.393020e-03
   9.900000e+00   -4.532359e-04    1.393020e-03
   9.905000e+00   -4.532359e-04    1.385946e-03
   9.910000e+00   -4.601579e-04    1.393020e-03
   9.915000e+00   -4.815940e-04    1.393020e-03
   9.920000e+00   -4.887393e-04    1.393020e-03
   9.925000e+00   -5.030300e-04    1.385946e-03
   9.930000e+00   -4.958847e-04    1.393020e-03
   9.935000e+00   -5.101754e-04    1.393020e-03
   9.940000e+00   -5.101754e-04    1.385946e-03
   9.945000e+00   -5.313881e-04    1.393020e-03
   9.950000e+00   -5.242428e-04    1.385946e-03
   9.955000e+00   -5.456788e-04    1.385946e-03
   9.960000e+00   -5.528242e-04    1.393020e-03
   9.965000e+00   -5.671149e-04    1.400093e-03
   9.970000e+00   -5.671149e-04    1.393020e-03
   9.975000e+00   -5.814056e-04    1.400093e-03
   9.980000e+00   -5.814056e-04    1.393020e-03
   9.985000e+00   -5.883276e-04    1.400093e-03
   9.990000e+00   -6.169090e-04    1.393020e-03
   9.995000e+00   -6.169090e-04    1.393020e-03
   1.000000e+01   -6.383451e-04    1.400093e-03
   1.000500e+01   -6.311997e-04    1.393020e-03
   1.001000e+01   -6.526358e-04    1.393020e-03
   1.001500e+01   -6.454904e-04    1.393020e-03
   1.002000e+01   -6.738485e-04    1.393020e-03
   1.002500e+01   -6.667032e-04    1.393020e-03
   1.003000e+01   -6.809939e-04    1.393020e-03
   1.003500e+01   -6.809939e-04    1.393020e-03
   1.004000e+01   -7.095753e-04    1.385946e-03
   1.004500e+01   -7.167206e-04    1.385946e-03
   1.005000e+01   -7.236427e-04    1.385946e-03
   1.005500e+01   -7.379334e-04    1.393020e-03
   1.006000e+01   -7.379334e-04    1.393020e-03
   1.006500e+01   -7.450787e-04    1.393020e-03
   1.007000e+01   -7.522241e-04    1.393020e-03
   1.007500e+01   -7.665148e-04    1.393020e-03
   1.008000e+01   -7.736601e-04    1.393020e-03
   1.008500e+01   -7.877275e-04    1.385946e-03
   1.009000e+01   -7.948729e-04    1.393020e-03
   1.009500e+01   -8.091636e-04    1.400093e-03
   1.010000e+01   -8.091636e-04    1.393020e-03
   1.010500e+01   -8.234543e-04    1.393020e-03
   1.011000e+01   -8.377450e-04    1.400093e-03
   1.011500e+01   -8.377450e-04    1.393020e-03
   1.012000e+01   -8.448903e-04    1.393020e-03
   1.012500e+01   -8.518124e-04    1.393020e-03
   1.013000e+01   -8.803938e-04    1.393020e-03
   1.013500e+01   -8.803938e-04    1.393020e-03
   1.014000e+01   -8.875391e-04    1.385946e-03
   1.014500e+01   -8.875391e-04    1.393020e-03
   1.015000e+01   -8.946845e-04    1.385946e-03
   1.015500e+01   -9.018298e-04    1.378872e-03
   1.016000e+01   -9.089752e-04    1.378872e-03
   1.016500e+01   -9.158972e-04    1.378872e-03
   1.017000e+01   -9.158972e-04    1.385946e-03
   1.017500e+01   -9.301879e-04    1.393020e-03
   1.018000e+01   -9.301879e-04    1.385946e-03
   1.018500e+01   -9.516240e-04    1.385946e-03
   1.019000e+01   -9.516240e-04    1.385946e-03
   1.019500e+01   -9.659147e-04    1.378872e-03
   1.020000e+01   -9.587693e-04    1.378872e-03
   1.020500e+01   -9.730600e-04    1.378872e-03
   1.021000e+01   -9.730600e-04    1.385946e-03
   1.021500e+01   -9.799821e-04    1.385946e-03
   1.022000e+01   -9.871274e-04    1.378872e-03
   1.022500e+01   -9.871274e-04    1.371798e-03
   1.023000e+01   -1.008563e-03    1.378872e-03
   1.023500e+01   -1.001418e-03    1.378872e-03
   1.024000e+01   -1.015709e-03    1.385946e-03
   1.024500e+01   -1.008563e-03    1.385946e-03
   1.025000e+01   -1.030000e-03    1.378872e-03
   1.025500e+01   -1.022854e-03    1.378872e-03
   1.026000e+01   -1.051212e-03    1.371798e-03
   1.026500e+01   -1.044290e-03    1.385946e-03
   1.027000e+01   -1.065503e-03    1.385946e-03
   1.027500e+01   -1.065503e-03    1.378872e-03
   1.028000e+01   -1.079794e-03    1.385946e-03
   1.028500e+01   -1.086939e-03    1.378872e-03
   1.029000e+01   -1.086939e-03    1.378872e-03
   1.029500e+01   -1.108375e-03    1.378872e-03
   1.030000e+01   -1.115297e-03    1.385946e-03
   1.030500e+01   -1.129588e-03    1.385946e-03
   1.031000e+01   -1.129588e-03    1.378872e-03
   1.031500e+01   -1.143879e-03    1.378872e-03
   1.032000e+01   -1.143879e-03    1.393020e-03
   1.032500e+01   -1.179382e-03    1.385946e-03
   1.033000e+01   -1.179382e-03    1.385946e-03
   1.033500e+01   -1.193673e-03    1.378872e-03
   1.034000e+01   -1.200818e-03    1.378872e-03
   1.034500e+01   -1.215109e-03    1.378872e-03
   1.035000e+01   -1.229399e-03    1.371798e-03
   1.035500e+01   -1.250612e-03    1.378872e-03
   1.036000e+01   -1.264903e-03    1.378872e-03
   1.036500e+01   -1.279194e-03    1.378872e-03
   1.037000e+01   -1.293484e-03    1.378872e-03
   1.037500e+01   -1.300630e-03    1.378872e-03
   1.038000e+01   -1.321842e-03    1.385946e-03
   1.038500e+01   -1.328988e-03    1.385946e-03
